x,sum,gauss
-140.0,3.0795663053866893e-12,3.2187933614232593e-07
-139.839998399984,3.732521526666346e-12,3.439091245872286e-07
-139.679996799968,4.520909039032188e-12,3.673769203098622e-07
-139.519995199952,5.472076135436064e-12,3.9237163889008e-07
-139.359993599936,6.618720631518873e-12,4.189873554039403e-07
-139.19999199992,7.999900143786722e-12,4.47323581614294e-07
-139.03999039990399,9.662223905196138e-12,4.774855566587031e-07
-138.879988799888,1.1661258562859805e-11,5.095845518079391e-07
-138.719987199872,1.406318451859861e-11,5.437381898881261e-07
-138.559985599856,1.6946745266122426e-11,5.800707799791954e-07
-138.39998399984,2.0405538957059895e-11,6.187136680228267e-07
-138.239982399824,2.4550709213589082e-11,6.598056039936661e-07
-138.079980799808,2.951410113460257e-11,7.034931263084593e-07
-137.919979199792,3.5451958668185264e-11,7.499309641694305e-07
-137.759977599776,4.2549251216471523e-11,7.992824585595396e-07
-137.59997599976,5.102473069037054e-11,8.517200026295511e-07
-137.439974399744,6.113683545320875e-11,9.074255022391119e-07
-137.279972799728,7.319057491942029e-11,9.665908574363564e-07
-137.11997119971198,8.754554826812461e-11,1.0294184656839077e-06
-136.959969599696,1.0462527307970173e-10,1.0961217476615452e-06
-136.79996799968,1.2492802502477338e-10,1.1669256964998268e-06
-136.639966399664,1.4903941837853834e-10,1.2420674513217081e-06
-136.479964799648,1.7764698948351908e-10,1.3217968959932758e-06
-136.31996319963199,2.1155708176026757e-10,1.4063772840084381e-06
-136.159961599616,2.5171437192683956e-10,1.4960858904557071e-06
-135.9999599996,2.992244232337194e-10,1.5912146920399224e-06
-135.839958399584,3.5537970329213926e-10,1.6920710761547016e-06
-135.679956799568,4.216895620577152e-10,1.798978580025879e-06
-135.519955199552,4.999147303600763e-10,1.9122776609699566e-06
-135.359953599536,5.92106971722289e-10,2.0323264988344517e-06
-135.19995199951998,7.00654600821657e-10,2.1595018317117895e-06
-135.039950399504,8.283346715814689e-10,2.2941998260400536e-06
-134.879948799488,9.783727373818882e-10,2.4368369822284742e-06
-134.719947199472,1.1545111961101937e-09,2.5878510769667257e-06
-134.559945599456,1.3610873546626942e-09,2.7477021434001454e-06
-134.39994399943998,1.603122482031225e-09,2.916873490374869e-06
-134.239942399424,1.886423268265706e-09,3.0958727619768476e-06
-134.079940799408,2.2176972694567367e-09,3.285233038611403e-06
-133.919939199392,2.604684097503645e-09,3.485513980887644e-06
-133.759937599376,3.0563043089411963e-09,3.697303017592854e-06
-133.59993599935999,3.582828160614871e-09,3.9212165790600325e-06
-133.439934399344,4.196066632652739e-09,4.157901377248143e-06
-133.27993279932798,4.909587372123161e-09,4.408035733872916e-06
-133.119931199312,5.7389584850866335e-09,4.6723309579391974e-06
-132.959929599296,6.7020234015480696e-09,4.951532774042492e-06
-132.79992799928,7.819210358093074e-09,5.246422802817574e-06
-132.639926399264,9.113880387724141e-09,5.557820094925531e-06
-132.47992479924798,1.0612718076439479e-08,5.886582719980206e-06
-132.319923199232,1.2346169742144824e-08,6.233609411822023e-06
-132.159921599216,1.434893411415908e-08,6.59984127155652e-06
-131.9999199992,1.6660511041219074e-08,6.986263529777035e-06
-131.839918399184,1.932581423271637e-08,7.393907369395558e-06
-131.67991679916798,2.239585454180118e-08,7.823851810507258e-06
-131.519915199152,2.592850082955891e-08,8.277225658710241e-06
-131.35991359913598,2.9989326006026e-08,8.755209518302694e-06
-131.19991199912,3.4652546425147753e-08,9.259037871768715e-06
-131.039910399104,4.000206341543715e-08,9.790001226960585e-06
-130.87990879908799,4.6132616353892434e-08,1.0349448333369785e-05
-130.719907199072,5.3151057335171055e-08,1.0938788468867392e-05
-130.55990559905598,6.117775814785367e-08,1.1559493798278077e-05
-130.39990399904,7.034816094094181e-08,1.2213101805128179e-05
-130.239902399024,8.081448464213575e-08,1.2901217797890594e-05
-130.079900799008,9.274759986932795e-08,1.3625517492016618e-05
-129.919899198992,1.0633908575224222e-07,1.4387749669018506e-05
-129.75989759897598,1.2180348274508866e-07,1.5189738913832985e-05
-129.59989599896,1.3938075615547886e-07,1.6033388431652573e-05
-129.43989439894398,1.5933898573108535e-07,1.6920682945379344e-05
-129.279892798928,1.8197729722324488e-07,1.7853691674798264e-05
-129.119891198912,2.0762905237566556e-07,1.883457139852927e-05
-128.95988959889598,2.3666531425393154e-07,1.9865569599751907e-05
-128.79988799888,2.6949860522531425e-07,2.0949027696643094e-05
-128.63988639886398,3.065869752041665e-07,2.208738435840655e-05
-128.479884798848,3.484383979806783e-07,2.3283178907694107e-05
-128.31988319883197,3.956155135348406e-07,2.45390548101595e-05
-128.15988159881599,4.4874073418495965e-07,2.5857763251790752e-05
-127.99987999879998,5.085017322149353e-07,2.7242166804597872e-05
-127.83987839878398,5.756573262464052e-07,2.8695243181129797e-05
-127.67987679876799,6.510437830538148e-07,3.0220089078208987e-05
-127.51987519875199,7.355815507412809e-07,3.181992411016623e-05
-127.35987359873599,8.30282438191237e-07,3.349809483175077e-05
-127.19987199871998,9.362572544362958e-07,3.525807885078171e-05
-127.03987039870398,1.0547239200777563e-06,3.7103489030484646e-05
-126.879868798688,1.18701606105829e-06,3.903807778133207e-05
-126.71986719867199,1.3345920929742063e-06,4.106574144207879e-05
-126.55986559865599,1.499044801667232e-06,4.319052474953802e-05
-126.39986399863999,1.682111423052452e-06,4.541662539650852e-05
-126.23986239862398,1.8856842220035344e-06,4.774839867710522e-05
-126.07986079860798,2.111821566618918e-06,5.0190362218590346e-05
-125.91985919859198,2.362759490325256e-06,5.274720079863907e-05
-125.75985759857599,2.6409237300325e-06,5.542377124679906e-05
-125.59985599855999,2.94894222393986e-06,5.822510742873025e-05
-125.43985439854399,3.2896580476065196e-06,6.11564253116187e-05
