x,sum,gauss
-140.0,1.0218804972248345e-06,4.107304128694475e-08
-139.839998399984,1.0584147366089595e-06,4.429091074074035e-08
-139.679996799968,1.096130626930644e-06,4.775092905687882e-08
-139.519995199952,1.1350619588023596e-06,5.147051421874458e-08
-139.359993599936,1.1752433659717957e-06,5.546827431607392e-08
-139.19999199992,1.2167103457053043e-06,5.976408413174967e-08
-139.03999039990399,1.2594992799556365e-06,6.437916631451424e-08
-138.879988799888,1.3036474573720709e-06,6.933617738832609e-08
-138.719987199872,1.34919309621655e-06,7.465929886126677e-08
-138.559985599856,1.3961753682545072e-06,8.037433370944502e-08
-138.39998399984,1.444634423695351e-06,8.650880852449399e-08
-138.239982399824,1.4946114172640113e-06,9.309208162684459e-08
-138.079980799808,1.5461485354918065e-06,1.0015545746107753e-07
-137.919979199792,1.599289025323033e-06,1.0773230760435351e-07
-137.759977599776,1.6540772241415817e-06,1.1585819873409474e-07
-137.59997599976,1.7105585913314313e-06,1.2457102791687558e-07
-137.439974399744,1.7687797414947424e-06,1.339111655968515e-07
-137.279972799728,1.8287884794619413e-06,1.439216066788918e-07
-137.11997119971198,1.8906338372405347e-06,1.5464813011921726e-07
-136.959969599696,1.9543661130617615e-06,1.6613946745431962e-07
-136.79996799968,2.020036912698996e-06,1.7844748071782107e-07
-136.639966399664,2.0876991932466398e-06,1.9162735021413999e-07
-136.479964799648,2.1574073095655123e-06,2.0573777263791756e-07
-136.31996319963199,2.2292170636191865e-06,2.2084117004875884e-07
-136.159961599616,2.3031857569453246e-06,2.370039102320567e-07
-135.9999599996,2.3793722465287827e-06,2.542965389986977e-07
-135.839958399584,2.4578370043664747e-06,2.7279402499892214e-07
-135.679956799568,2.5386421810405264e-06,2.9257601764893364e-07
-135.519955199552,2.6218516736448442e-06,3.1372711879276394e-07
-135.359953599536,2.7075311984407957e-06,3.363371687464076e-07
-135.19995199951998,2.795748368652366e-06,3.605015473966317e-07
-135.039950399504,2.8865727778471857e-06,3.863214910526242e-07
-134.879948799488,2.980076089390952e-06,4.1390442577541417e-07
-134.719947199472,3.0763321325056174e-06,4.4336431793710364e-07
-134.559945599456,3.175417005509876e-06,4.7482204278992314e-07
-134.39994399943998,3.2774091868720647e-06,5.084057718538133e-07
-134.239942399424,3.3823896547611e-06,5.442513799601486e-07
-134.079940799408,3.490442015842789e-06,5.825028728194615e-07
-133.919939199392,3.6016526441337477e-06,6.233128360111339e-07
-133.759937599376,3.7161108307968644e-06,6.668429063243052e-07
-133.59993599935999,3.833908945839412e-06,7.132642664109054e-07
-133.439934399344,3.9551426127570565e-06,7.627581637437651e-07
-133.27993279932798,4.079910897257726e-06,8.155164549058135e-07
-133.119931199312,4.208316511294172e-06,8.717421762693436e-07
-132.959929599296,4.340466033738886e-06,9.316501421584314e-07
-132.79992799928,4.47647014914465e-06,9.954675716215727e-07
-132.639926399264,4.616443906153551e-06,1.0634347449763078e-06
-132.47992479924798,4.760506997244117e-06,1.135805691323007e-06
-132.319923199232,4.908784061640762e-06,1.212848908259622e-06
-132.159921599216,5.061405013355022e-06,1.2948481150659369e-06
-131.9999199992,5.218505396479699e-06,1.3821030406607364e-06
-131.839918399184,5.380226770019788e-06,1.4749302476722733e-06
-131.67991679916798,5.546717124715504e-06,1.5736639939983812e-06
-131.519915199152,5.71813133449216e-06,1.6786571332687582e-06
-131.35991359913598,5.894631645363063e-06,1.790282055658878e-06
-131.19991199912,6.076388204808623e-06,1.9089316705405997e-06
-131.039910399104,6.2635796348647724e-06,2.035020432491551e-06
-130.87990879908799,6.456393652368434e-06,2.1689854122207024e-06
-130.719907199072,6.655027740033589e-06,2.3112874140034217e-06
-130.55990559905598,6.859689872263867e-06,2.46241214125532e-06
-130.39990399904,7.070599299845499e-06,2.6228714119075552e-06
-130.239902399024,7.28798739791139e-06,2.7932044252825813e-06
-130.079900799008,7.512098581815319e-06,2.973979082200903e-06
-129.919899198992,7.743191295809781e-06,3.165793360083756e-06
-129.75989759897598,7.981539079676964e-06,3.3692767448481222e-06
-129.59989599896,8.227431718716807e-06,3.5850917214207625e-06
-129.43989439894398,8.481176482752825e-06,3.8139353247291347e-06
-129.279892798928,8.743099460064322e-06,4.056540753053895e-06
-129.119891198912,9.013546992400828e-06,4.313679045656488e-06
-128.95988959889598,9.29288721746737e-06,4.586160826619512e-06
-128.79988799888,9.581511725493989e-06,4.874838116861788e-06
-128.63988639886398,9.879837336711303e-06,5.180606216313331e-06
-128.479884798848,1.0188308006741014e-05,5.504405658252376e-06
-128.31988319883197,1.0507396867079667e-05,5.847224237828553e-06
-128.15988159881599,1.0837608407990381e-05,6.210099116807118e-06
-127.99987999879998,1.1179480811228821e-05,6.594119006586851e-06
-127.83987839878398,1.1533588440099242e-05,7.000426431549686e-06
-127.67987679876799,1.1900544494370828e-05,7.43022007481144e-06
-127.51987519875199,1.2281003837569293e-05,7.884757208444676e-06
-127.35987359873599,1.267566600409408e-05,8.365356210246303e-06
-127.19987199871998,1.3085278393491502e-05,8.873399169120437e-06
-127.03987039870398,1.3510639659030734e-05,9.410334581139874e-06
-126.879868798688,1.3952603297480174e-05,9.977680138339601e-06
-126.71986719867199,1.4412081446660626e-05,1.0577025612281914e-05
-126.55986559865599,1.4890048896950707e-05,1.1210035834411928e-05
-126.39986399863999,1.538754732243972e-05,1.1878453775201993e-05
-126.23986239862398,1.590568973685194e-05,1.2584103724052322e-05
-126.07986079860798,1.6445665178706017e-05,1.3328894571883036e-05
-125.91985919859198,1.7008743629415868e-05,1.4114823198314864e-05
-125.75985759857599,1.7596281167183627e-05,1.4943977965289719e-05
-125.59985599855999,1.820972535857822e-05,1.581854231893464e-05
-125.43985439854399,1.8850620888632016e-05,1.674079850141364e-05
-125.27985279852798,1.9520615429125538e-05,1.7713131374452994e-05
-125.11985119851198,2.0221465743461665e-05,1.873803235615366e-05
-124.95984959849598,2.09550440251637e-05,1.981810347263043e-05
-124.79984799847999,2.1723344465565913e-05,2.0956061525933783e-05
-124.63984639846399,2.2528490044707692e-05,2.21547423796217e-05
-124.47984479844798,2.3372739537798776e-05,2.3417105363248026e-05
-124.31984319843198,2.4258494727907845e-05,2.474623779693303e-05
-124.15984159841598,2.5188307813743546e-05,2.6145359637063786e-05
-123.99983999839998,2.616488899957038e-05,2.7617828244053355e-05
-123.83983839838399,2.719111425244353e-05,2.916714327295561e-05
-123.67983679836799,2.8270033210082293e-05,3.0796951687595207e-05
-123.51983519835198,2.9404877220854375e-05,3.251105289872103e-05
-123.35983359833598,3.059906749555049e-05,3.431340402653877e-05
-123.19983199831998,3.1856223348917785e-05,3.620812528780697e-05
-123.03983039830399,3.318017050734292e-05,3.8199505507507515e-05
-122.87982879828797,3.457494945767916e-05,4.029200775491504e-05
-122.71982719827199,3.604482381104862e-05,4.2490275103689146e-05
-122.55982559825598,3.7594288654607974e-05,4.479913651541813e-05
-122.39982399823998,3.922807886379257e-05,4.7223612845809777e-05
-122.23982239822398,4.095117734758394e-05,4.9768922972513286e-05
-122.07982079820798,4.276882319995004e-05,5.2440490043308435e-05
-121.91981919819199,4.468651973194524e-05,5.5243947843153275e-05
-121.75981759817599,4.6710042361166365e-05,5.818514727832261e-05
-121.59981599815998,4.884544633852467e-05,6.127016297559424e-05
-121.43981439814398,5.109907429684493e-05,6.450529999416751e-05
-121.27981279812798,5.347756361188205e-05,6.789710064769594e-05
-121.11981119811198,5.598785357430101e-05,7.145235143351866e-05
