x,sum,gauss
-140.0,7.623007133397866e-10,6.182445892847939e-06
-139.839998399984,8.552306550235803e-10,6.495400390607183e-06
-139.679996799968,9.590738829301713e-10,6.8232132339388015e-06
-139.519995199952,1.0750607259744943e-09,7.1665374411367896e-06
-139.359993599936,1.2045541241884006e-09,7.526052063648228e-06
-139.19999199992,1.3490632287334029e-09,7.902463094764572e-06
-139.03999039990399,1.5102583215076606e-09,8.296504404071101e-06
-138.879988799888,1.6899871746939936e-09,8.708938698116394e-06
-138.719987199872,1.890292980839097e-09,9.140558507764414e-06
-138.559985599856,2.1134339951009672e-09,9.592187202683065e-06
-138.39998399984,2.3619050432172007e-09,1.00646800334198e-05
-138.239982399824,2.638461061589188e-09,1.0558925201509758e-05
-138.079980799808,2.9461428497134605e-09,1.1075844958050944e-05
-137.919979199792,3.2883052300957836e-09,1.161639673117869e-05
-137.759977599776,3.668647826825853e-09,1.2181574282857514e-05
-137.59997599976,4.09124869125629e-09,1.2772408895401944e-05
-137.439974399744,4.5606010218031596e-09,1.3389970588127854e-05
-137.279972799728,5.081653244852126e-09,1.4035369364520142e-05
-137.11997119971198,5.659852745224244e-09,1.4709756490295825e-05
-136.959969599696,6.301193557711846e-09,1.5414325802721602e-05
-136.79996799968,7.012268355970762e-09,1.6150315051536694e-05
-136.639966399664,7.8003251016403e-09,1.6919007271809296e-05
-136.479964799648,8.673328745103053e-09,1.7721732189042627e-05
-136.31996319963199,9.640028399910418e-09,1.8559867656828126e-05
-136.159961599616,1.0710030445718838e-08,1.943484112731849e-05
-135.9999599996,1.1893878049777343e-08,2.0348131154781648e-05
-135.839958399584,1.3203137634695383e-08,2.1301268932465247e-05
-135.679956799568,1.4650492860603181e-08,2.2295839862984052e-05
-135.519955199552,1.6249846733040107e-08,2.3333485162417638e-05
-135.359953599536,1.801643249415566e-08,2.441590349827433e-05
-135.19995199951998,1.9966934004293307e-08,2.554485266145874e-05
-135.039950399504,2.2119616373912304e-08,2.67221512723409e-05
-134.879948799488,2.449446766234635e-08,2.794968052100563e-05
-134.719947199472,2.711335252026949e-08,2.922938594171895e-05
-134.559945599456,3.000017871721332e-08,3.0563279221620216e-05
-134.39994399943998,3.318107756428586e-08,3.1953440043616336e-05
-134.239942399424,3.668459931559242e-08,3.34020179634081e-05
-134.079940799408,4.054192471011384e-08,3.491123432055336e-05
-133.919939199392,4.478709389909436e-08,3.6483384183420485e-05
-133.759937599376,4.945725409274888e-08,3.8120838327851014e-05
-133.59993599935999,5.459292735451954e-08,3.982604524930787e-05
-133.439934399344,6.023830007150742e-08,4.1601533208232386e-05
-133.27993279932798,6.644153573645641e-08,4.3449912308301716e-05
-133.119931199312,7.325511278996243e-08,4.5373876607210913e-05
-132.959929599296,8.073618939190207e-08,4.7376206259575434e-05
-132.79992799928,8.894699711858673e-08,4.9459769691479296e-05
-132.639926399264,9.795526571731253e-08,5.162752580615056e-05
-132.47992479924798,1.0783468119309234e-07,5.388252622019523e-05
-132.319923199232,1.1866537965363812e-07,5.6227917529746485e-05
-132.159921599216,1.3053447949871634e-07,5.8666943605850775e-05
-131.9999199992,1.435366547087716e-07,6.120294791833112e-05
-131.839918399184,1.5777475216589929e-07,6.383937588731724e-05
-131.67991679916798,1.7336045612789874e-07,6.657977726157124e-05
-131.519915199152,1.904150031735571e-07,6.942780852265472e-05
-131.35991359913598,2.0906995114500636e-07,7.238723531394415e-05
-131.19991199912,2.2946800583077904e-07,7.546193489339665e-05
-131.039910399104,2.5176390936178627e-07,7.86558986089366e-05
-130.87990879908799,2.7612539453150946e-07,8.197323439522652e-05
-130.719907199072,3.027342095017688e-07,8.541816929053214e-05
-130.55990559905598,3.317872176164828e-07,8.899505197231551e-05
-130.39990399904,3.634975773175265e-07,9.270835531009582e-05
-130.239902399024,3.980960074399371e-07,9.656267893406506e-05
-130.079900799008,4.3583214345701636e-07,0.00010056275181783862
-129.919899198992,4.769759905503001e-07,0.0001047134348736568
-129.75989759897598,5.218194796939151e-07,0.0001090197235582719
-129.59989599896,5.706781332669693e-07,0.00011348675048764525
-129.43989439894398,6.238928470419018e-07,0.00011811978805853714
-129.279892798928,6.818317957387307e-07,0.00012292425107493255
-129.119891198912,7.448924696862864e-07,0.00012790569937720954
-128.95988959889598,8.13503850488526e-07,0.00013306984047182412
-128.79988799888,8.881287339580317e-07,0.0001384225321592199
-128.63988639886398,9.692662089470102e-07,0.0001439697851575822
-128.479884798848,1.0574543010773023e-06,0.0001497177657199329
-128.31988319883197,1.1532727907447717e-06,0.0001556727982420207
-128.15988159881599,1.257346215145512e-06,0.00016184136785830198
-127.99987999879998,1.3703470644428789e-06,0.00016823012302328856
-127.83987839878398,1.4929991825593686e-06,0.00017484587807536705
-127.67987679876799,1.626081383437007e-06,0.00018169561578016072
-127.51987519875199,1.7704312939582028e-06,0.00018878648985037533
