x,sum,gauss
-140.0,1.3150574187427255e-08,1.1228251682424797e-14
-139.839998399984,1.3939241646585508e-08,1.2834222969891987e-14
-139.679996799968,1.4772972878140825e-08,1.4665364571203902e-14
-139.519995199952,1.565420354233597e-08,1.6752591159839267e-14
-139.359993599936,1.6585492595771758e-08,1.9130968578930663e-14
-139.19999199992,1.7569528052571232e-08,2.1840258252897954e-14
-139.03999039990399,1.8609132988308302e-08,2.4925531220671694e-14
-138.879988799888,1.9707271795535435e-08,2.843786045642773e-14
-138.719987199872,2.086705670000567e-08,3.2435101191371784e-14
-138.559985599856,2.2091754546930237e-08,3.698277012035277e-14
-138.39998399984,2.3384793866877888e-08,4.2155035683901325e-14
-138.239982399824,2.47497722311858e-08,4.803583307501606e-14
-138.079980799808,2.619046390700795e-08,5.472011924766681e-14
-137.919979199792,2.7710827822410897e-08,6.231528501955617e-14
-137.759977599776,2.931501585218163e-08,7.094274338589551e-14
-137.59997599976,3.100738143529934e-08,8.073971541712775e-14
-137.439974399744,3.2792488535296517e-08,9.18612376272013e-14
-137.279972799728,3.467512095500673e-08,1.044824174983798e-13
-137.11997119971198,3.666029201749324e-08,1.188009669652385e-13
-136.959969599696,3.875325462521626e-08,1.3504004712864774e-13
-136.79996799968,4.095951170980161e-08,1.534514613288548e-13
-136.639966399664,4.328482708504247e-08,1.743192379969246e-13
-136.479964799648,4.573523671606294e-08,1.979636494727783e-13
-136.31996319963199,4.831706041786211e-08,2.2474571827704765e-13
-136.159961599616,5.1036913996730785e-08,2.5507226820936047e-13
-135.9999599996,5.3901721848345844e-08,2.894015841804998e-13
-135.839958399584,5.691873002660874e-08,3.2824975193805686e-13
-135.679956799568,6.009551979760127e-08,3.7219775689131866e-13
-135.519955199552,6.344002169331584e-08,4.2189943016395707e-13
-135.359953599536,6.696053008008755e-08,4.780903398943052e-13
-135.19995199951998,7.066571825696856e-08,5.41597736764295e-13
-135.039950399504,7.456465409952874e-08,6.133516748788692e-13
-134.879948799488,7.866681626488526e-08,6.943974425616888e-13
-134.719947199472,8.298211097400759e-08,7.859094525117415e-13
-134.559945599456,8.752088938763261e-08,8.892067572283084e-13
-134.39994399943998,9.229396559240358e-08,1.0057703738181874e-12
-134.239942399424,9.731263521407735e-08,1.1372626224260028e-12
-134.079940799408,1.0258869467495144e-07,1.2855487047717985e-12
-133.919939199392,1.0813446111287288e-07,1.4527207738487877e-12
-133.759937599376,1.139627929794706e-07,1.6411247729645136e-12
-133.59993599935999,1.2008711133549439e-07,1.8533903522538105e-12
-133.439934399344,1.2652142186135076e-07,2.0924642038294643e-12
-133.27993279932798,1.3328033760121508e-07,2.3616471931758744e-12
-133.119931199312,1.403791024592525e-07,2.6646357045590748e-12
-132.959929599296,1.4783361546676325e-07,3.005567662496357e-12
-132.79992799928,1.5566045583922906e-07,3.389073740089458e-12
-132.639926399264,1.6387690884245422e-07,3.82033431871956e-12
-132.47992479924798,1.7250099248721162e-07,4.305142822701634e-12
-132.319923199232,1.8155148507192823e-07,4.849976117514107e-12
-132.159921599216,1.9104795359319376e-07,5.46207273173252e-12
-131.9999199992,2.0101078304397613e-07,6.1495197414027146e-12
-131.839918399184,2.1146120661961661e-07,6.921349241977192e-12
-131.67991679916798,2.2242133685185111e-07,7.787645427825602e-12
-131.519915199152,2.339141976911567e-07,8.75966340351107e-12
-131.35991359913598,2.459637575579677e-07,9.849960965378075e-12
-131.19991199912,2.585949633833107e-07,1.1072544717435112e-11
-131.039910399104,2.7183377565962733e-07,1.2443032023095758e-11
-130.87990879908799,2.857072045225623e-07,1.3978830445130239e-11
-130.719907199072,3.002433468846454e-07,1.569933649142346e-11
-130.55990559905598,3.154714246419057e-07,1.7626155665112096e-11
-130.39990399904,3.314218239744398e-07,1.978334601579847e-11
-130.239902399024,3.481261357621667e-07,2.219768760538833e-11
-130.079900799008,3.6561719713695904e-07,2.4898980539272693e-11
-129.919899198992,3.839291341924623e-07,2.792037447293611e-11
-129.75989759897598,4.030974058730208e-07,3.129873278754965e-11
-129.59989599896,4.2315884906306107e-07,3.507503493777867e-11
-129.43989439894398,4.441517248985482e-07,3.929482081327327e-11
-129.279892798928,4.6611576632198035e-07,4.4008681324447145e-11
-129.119891198912,4.890922269026905e-07,4.927279982602195e-11
-128.95988959889598,5.131239309441066e-07,5.514954943111772e-11
-128.79988799888,5.382553248998413e-07,6.17081517476579e-11
-128.63988639886398,5.645325301206085e-07,6.902540309082593e-11
-128.479884798848,5.92003396953937e-07,7.718647479379829e-11
-128.31988319883197,6.207175602190462e-07,8.628579485806147e-11
