x,sum,gauss
-140.0,1.0233176340371932e-19,3.6618473856643643e-22
-139.839998399984,1.1693238259375069e-19,4.260316575967578e-22
-139.679996799968,1.3358430921994097e-19,4.9553626644663805e-22
-139.519995199952,1.5257114852854213e-19,5.76236757183808e-22
-139.359993599936,1.7421506435756569e-19,6.699130099431036e-22
-139.19999199992,1.98881930484959e-19,7.786240377928686e-22
-139.03999039990399,2.269871576679956e-19,9.047511488670395e-22
-138.879988799888,2.590022833092289e-19,1.0510476855452505e-21
-138.719987199872,2.954624216448292e-19,1.2206963277308735e-21
-138.559985599856,3.3697468466319624e-19,1.4173750930722504e-21
-138.39998399984,3.8422769778986343e-19,1.6453333339489953e-21
-138.239982399824,4.380023499003747e-19,1.9094792222274693e-21
-138.079980799808,4.991839346496168e-19,2.2154804316217838e-21
-137.919979199792,5.687758596623634e-19,2.5698799779159815e-21
-137.759977599776,6.4791512206876175e-19,2.9802294637784176e-21
-137.59997599976,7.378897734741214e-19,3.455242302542601e-21
-137.439974399744,8.401586250419216e-19,4.0049698699435326e-21
-137.279972799728,9.563734742940083e-19,4.64100396100022e-21
-137.11997119971198,1.0884041698892014e-18,5.376709418562305e-21
-136.959969599696,1.2383668694669746e-18,6.227491359041783e-21
-136.79996799968,1.4086558891304752e-18,7.211102059299706e-21
-136.639966399664,1.6019795918343148e-18,8.34799329761135e-21
-136.479964799648,1.8214008164498357e-18,9.661720773715703e-21
-136.31996319963199,2.0703824102793416e-18,1.117940818247005e-20
-136.159961599616,2.3528384960338065e-18,1.2932279598860199e-20
-135.9999599996,2.6731921806218216e-18,1.495627006755363e-20
-135.839958399584,3.0364404984469206e-18,1.729272569878997e-20
-135.679956799568,3.448227477324622e-18,1.998920617804626e-20
-135.519955199552,3.914926321761226e-18,2.3100404426618094e-20
-135.359953599536,4.443731827467411e-18,2.6689200234682806e-20
-135.19995199951998,5.042764274052295e-18,3.0827867062440855e-20
-135.039950399504,5.721186191426949e-18,3.559945390789104e-20
-134.879948799488,6.4893335613306255e-18,4.109936721660819e-20
-134.719947199472,7.358863200511524e-18,4.743718131004039e-20
-134.559945599456,8.342918278646687e-18,5.473870979196147e-20
-134.39994399943998,9.456314154478989e-18,6.314837492272638e-20
-134.239942399424,1.0715746970552683e-17,7.283191710154052e-20
-134.079940799408,1.2140027733349903e-17,8.397949245158322e-20
-133.919939199392,1.3750344924821387e-17,9.680921315559515e-20
-133.759937599376,1.557055904697245e-17,1.1157119274747378e-19
-133.59993599935999,1.762753289731982e-17,1.2855216714903584e-19
-133.439934399344,1.995150181419917e-17,1.4808077198679665e-19
-133.27993279932798,2.2576488622038597e-17,1.7053356778598558e-19
-133.119931199312,2.5540768553326424e-17,1.963419171916918e-19
-132.959929599296,2.8887390032219576e-17,2.2599983260775935e-19
-132.79992799928,3.266475788126431e-17,2.6007292879411245e-19
-132.639926399264,3.6927286265059513e-17,2.9920863327452347e-19
-132.47992479924798,4.173612952112856e-17,3.4414782816208055e-19
-132.319923199232,4.71599999578634e-17,3.957381205282861e-19
-132.159921599216,5.3276082732405796e-17,4.5494896508509e-19
-131.9999199992,6.017105906869945e-17,5.228888931222378e-19
-131.839918399184,6.794225035023241e-17,6.008251358049027e-19
-131.67991679916798,7.669889703665724e-17,6.902059686037756e-19
-131.519915199152,8.656358792361778e-17,7.926861473834345e-19
-131.35991359913598,9.767385700743504e-17,9.101558561712606e-19
-131.19991199912,1.1018396714888966e-16,1.0447736426032814e-18
-131.039910399104,1.2426690187378687e-16,1.1990038803294079e-18
-130.87990879908799,1.4011658902412748e-16,1.3756593691878363e-18
-130.719907199072,1.5795038260760895e-16,1.5779497647826198e-18
-130.55990559905598,1.7801183211159758e-16,1.8095366203979556e-18
-130.39990399904,2.0057377178058268e-16,2.074595927287241e-18
-130.239902399024,2.2594176593664414e-16,2.377889155779383e-18
-130.079900799008,2.5445795038624653e-16,2.72484393102272e-18
-129.919899198992,2.8650531434440393e-16,3.1216456254277628e-18
-129.75989759897598,3.2251247216217316e-16,3.575341317087104e-18
-129.59989599896,3.6295897951414384e-16,4.093957752016725e-18
-129.43989439894398,4.083812546424273e-16,4.686635160653008e-18
-129.279892798928,4.593791718204921e-16,5.363779018628345e-18
-129.119891198912,5.166234014591125e-16,6.137232111810759e-18
-128.95988959889598,5.80863579297403e-16,7.020469569664578e-18
-128.79988799888,6.529373959827781e-16,8.028819873409653e-18
-128.63988639886398,7.337807081296232e-16,9.179715230931939e-18
-128.479884798848,8.244387827506085e-16,1.0492975144219119e-17
-128.31988319883197,9.260787988809786e-16,1.199112748320685e-17
-128.15988159881599,1.0400037433755217e-15,1.3699771928914784e-17
-127.99987999879998,1.1676678523764866e-15,1.5647991266104346e-17
-127.83987839878398,1.3106937659613326e-15,1.7868816699650727e-17
-127.67987679876799,1.47089158113341e-15,2.039975414872094e-17
-127.51987519875199,1.6502800077771322e-15,2.3283379349057694e-17
-127.35987359873599,1.8511098536422247e-15,2.6568010577775816e-17
-127.19987199871998,2.0758900880442603e-15,3.030846892009716e-17
-127.03987039870398,2.327416759985243e-15,3.456693723784655e-17
-126.879868798688,2.608805075043433e-15,3.9413930391463143e-17
-126.71986719867199,2.9235249669129373e-15,4.4929390828899734e-17
-126.55986559865599,3.275440534170803e-15,5.1203925406143306e-17
-126.39986399863999,3.66885375102244e-15,5.834020126778254e-17
-126.23986239862398,4.108552902757334e-15,6.645452081713635e-17
-126.07986079860798,4.599866242809049e-15,7.567859827186962e-17
-125.91985919859198,5.148721419052139e-15,8.616156306408807e-17
-125.75985759857599,5.761711272728789e-15,9.807221843818518e-17
-125.59985599855999,6.446166674654737e-15,1.1160158706418976e-16
-125.43985439854399,7.210237130631379e-15,1.2696577936181739e-16
-125.27985279852798,8.062979961864862e-15,1.4440922456926472e-16
-125.11985119851198,9.014458947278991e-15,1.6420830944414447e-16
-124.95984959849598,1.0075853403595065e-14,1.8667547491130786e-16
-124.79984799847999,1.1259578776675915e-14,2.1216382704009955e-16
-124.63984639846399,1.2579419924704082e-14,2.4107232551481863e-16
-124.47984479844798,1.4050678391163224e-14,2.7385162033909103e-16
-124.31984319843198,1.569033509429006e-14,3.1101061597809975e-16
-124.15984159841598,1.751723000068897e-14,3.5312385159275997e-16
-123.99983999839998,1.9552260505312394e-14,4.0083979656990756e-16
