x,sum,gauss
-140.0,2.3276993274102193e-06,1.8632319770051367e-06
-139.839998399984,2.4099229090231206e-06,1.963210394827031e-06
-139.679996799968,2.494747814478369e-06,2.0682607017056333e-06
-139.519995199952,2.5822448860063625e-06,2.178623755267339e-06
-139.359993599936,2.6724865070614612e-06,2.2945509670169696e-06
-139.19999199992,2.7655466256794937e-06,2.416304719355394e-06
-139.03999039990399,2.8615007782114894e-06,2.544158796847569e-06
-138.879988799888,2.960426113479511e-06,2.678398832122973e-06
-138.719987199872,3.062401417407461e-06,2.8193227667966214e-06
-138.559985599856,3.167507138185364e-06,2.9672413278030853e-06
-138.39998399984,3.275825412033529e-06,3.122478519542008e-06
-138.239982399824,3.3874400896407266e-06,3.2853721322382835e-06
-138.079980799808,3.502436763358604e-06,3.4562742669238333e-06
-137.919979199792,3.6209027952449988e-06,3.635551877454113e-06
-137.759977599776,3.7429273460579833e-06,3.823587329974989e-06
-137.59997599976,3.868601405314535e-06,4.020778980260367e-06
-137.439974399744,3.998017822539804e-06,4.227541769345232e-06
-137.279972799728,4.13127133984573e-06,4.444307837880301e-06
-137.11997119971198,4.268458625993402e-06,4.671527159639965e-06
-136.959969599696,4.409678312108033e-06,4.909668194615361e-06
-136.79996799968,4.5550310292340795e-06,5.159218562129317e-06
-136.639966399664,4.704619447935368e-06,5.420685734409232e-06
-136.479964799648,4.858548320166326e-06,5.694597751057827e-06
-136.31996319963199,5.016924523662515e-06,5.981503954861527e-06
-136.159961599616,5.179857109121491e-06,6.281975749376693e-06
-135.9999599996,5.347457350472724e-06,6.596607378735687e-06
-135.839958399584,5.519838798561761e-06,6.926016730112043e-06
-135.679956799568,5.697117338605188e-06,7.270846159285254e-06
-135.519955199552,5.879411251806114e-06,7.631763339743803e-06
-135.359953599536,6.0668412815543875e-06,8.0094621357614e-06
-135.19995199951998,6.259530704676026e-06,8.40466349988208e-06
-135.039950399504,6.457605408236057e-06,8.81811639524287e-06
-134.879948799488,6.661193972445956e-06,9.250598743162063e-06
-134.719947199472,6.870427760273469e-06,9.702918396414491e-06
-134.559945599456,7.085441014406309e-06,1.017591413861031e-05
-134.39994399943998,7.306370962277392e-06,1.0670456710089624e-05
-134.239942399424,7.533357929918913e-06,1.1187449860734476e-05
-134.079940799408,7.766545465479896e-06,1.1727831430097418e-05
-133.919939199392,8.006080473310223e-06,1.2292574455232293e-05
-133.759937599376,8.252113359590706e-06,1.2882688306606867e-05
-133.59993599935999,8.504798190570468e-06,1.3499219852466873e-05
-133.439934399344,8.764292864558103e-06,1.4143254652006323e-05
-133.27993279932798,9.030759298909194e-06,1.4815918177692826e-05
-133.119931199312,9.304363633349846e-06,1.5518377067076713e-05
-132.959929599296,9.585276451086206e-06,1.62518404044058e-05
-132.79992799928,9.8736730192619e-06,1.701756103234644e-05
-132.639926399264,1.0169733550449459e-05,1.7816836894098808e-05
-132.47992479924798,1.0473643486992989e-05,1.865101240617801e-05
-132.319923199232,1.0785593810157088e-05,1.9521479862109048e-05
-132.159921599216,1.110578137618887e-05,2.0429680867272024e-05
-131.9999199992,1.143440928155583e-05,2.1377107805105194e-05
-131.839918399184,1.1771687259792597e-05,2.2365305334857072e-05
-131.67991679916798,1.2117832112569381e-05,2.339587192105508e-05
-131.519915199152,1.2473068177783322e-05,2.447046139482881e-05
-131.35991359913598,1.2837627837678964e-05,2.559078454720966e-05
-131.19991199912,1.3211752070214557e-05,2.675861075448942e-05
-131.039910399104,1.3595691047121098e-05,2.797576963570511e-05
-130.87990879908799,1.398970478233662e-05,2.9244152742276065e-05
-130.719907199072,1.4394063834752866e-05,3.056571527979432e-05
-130.55990559905598,1.4809050069477766e-05,3.194247786193882e-05
-130.39990399904,1.5234957482094517e-05,3.337652829644041e-05
-130.239902399024,1.5672093090695957e-05,3.487002340300186e-05
-130.079900799008,1.6120777900777845e-05,3.642519086302885e-05
-129.919899198992,1.6581347948399964e-05,3.804433110099517e-05
-129.75989759897598,1.7054155427362187e-05,3.972981919722817e-05
-129.59989599896,1.753956990649245e-05,4.148410683184748e-05
-129.43989439894398,1.8037979643514967e-05,4.3309724259564e-05
-129.279892798928,1.854979300234367e-05,4.520928231498206e-05
-129.119891198912,1.9075439981047092e-05,4.7185474448021455e-05
-128.95988959889598,1.9615373858135518e-05,4.924107878900979e-05
