x,sum,gauss
-140.0,1.1142456829721722e-17,2.3445131658649906e-18
-139.839998399984,1.3105881174762487e-17,2.879174717224153e-18
-139.679996799968,1.540911525076645e-17,3.5337844194791935e-18
-139.519995199952,1.8109881845636227e-17,4.33479706529254e-18
-139.359993599936,2.127552065280054e-17,5.314399238902622e-18
-139.19999199992,2.498455854338059e-17,6.511728297607533e-18
-139.03999039990399,2.932853093183855e-17,7.974345585501772e-18
-138.879988799888,3.441409352603807e-17,9.760015825270251e-18
-138.719987199872,4.036546976512021e-17,1.1938855020149262e-17
-138.559985599856,4.7327286160262023e-17,1.45959216139812e-17
-138.39998399984,5.5467855695784713e-17,1.783434048966462e-17
-138.239982399824,6.498297857140271e-17,2.1779067094106503e-17
-138.079980799808,7.610034004219041e-17,2.6581420104750965e-17
-137.919979199792,8.908459713733106e-17,3.2424536242860126e-17
-137.759977599776,1.0424325983546988e-16,3.952993085376825e-17
-137.59997599976,1.2193348809925827e-16,4.8165383615420614e-17
-137.439974399744,1.4256994431593062e-16,5.86544112683293e-17
-137.279972799728,1.6663386148703325e-16,7.138763983980345e-17
-137.11997119971198,1.9468351133850206e-16,8.683644894692649e-17
-136.959969599696,2.2736628381424534e-16,1.0556933215554168e-16
-136.79996799968,2.654326206662493e-16,1.2827150210882312e-16
-136.639966399664,3.097520816232586e-16,1.5576836964653267e-16
-136.479964799648,3.613318625499597e-16,1.8905364527256046e-16
-136.31996319963199,4.2133813182872734e-16,2.293229524542374e-16
-136.159961599616,4.911206047378231e-16,2.780140093004835e-16
-135.9999599996,5.722408368120846e-16,3.3685463280588283e-16
-135.839958399584,6.665047871315199e-16,4.079200535047813e-16
-135.679956799568,7.76000282420857e-16,4.937013044370834e-16
-135.519955199552,9.03140104157171e-16,5.971867742639643e-16
-135.359953599536,1.050711525166336e-15,7.219593989448442e-16
-135.19995199951998,1.2219332412598165e-15,8.7231241984825425e-16
-135.039950399504,1.4205207793836229e-15,1.0533871705006623e-15
-134.879948799488,1.650761618880931e-15,1.271336983389465e-15
-134.719947199472,1.9176014394840968e-15,1.5335220486794947e-15
-134.559945599456,2.2267431116109678e-15,1.8487409274664446e-15
-134.39994399943998,2.5847602749232294e-15,2.227505445528636e-15
-134.239942399424,2.9992276138760097e-15,2.682366895380595e-15
-134.079940799408,3.4788702386792118e-15,3.2283028849818218e-15
-133.919939199392,4.033734921851699e-15,3.883175825836754e-15
-133.759937599376,4.675386330274351e-15,4.668275992301175e-15
-133.59993599935999,5.417131837056448e-15,5.608964355149259e-15
-133.439934399344,6.274279004288514e-15,6.735433050960998e-15
-133.27993279932798,7.264430405655279e-15,8.083604458624097e-15
-133.119931199312,8.407821116933696e-15,9.696193489309522e-15
-132.959929599296,9.727704954114651e-15,1.1623961942602948e-14
-132.79992799928,1.1250796396387657e-14,1.3927198738439125e-14
-132.639926399264,1.3007776109632289e-14,1.667746561715424e-14
-132.47992479924798,1.5033869102658595e-14,1.9959654641291176e-14
-132.319923199232,1.736950582313056e-14,2.3874411686329884e-14
-132.159921599216,2.006107795580939e-14,2.854098925063249e-14
-131.9999199992,2.3161802348782518e-14,3.410060255196609e-14
-131.839918399184,2.6732708394191997e-14,4.072037524479277e-14
-131.67991679916798,3.0843766363740704e-14,4.859797546047685e-14
-131.519915199152,3.5575176686615024e-14,5.796705955400517e-14
-131.35991359913598,4.1018843005645964e-14,6.910366029513397e-14
-131.19991199912,4.7280055111159745e-14,8.233367868163211e-14
-131.039910399104,5.4479411594940755e-14,9.80416645518061e-14
-130.87990879908799,6.275501636311123e-14,1.1668110127629813e-13
-130.719907199072,7.226498808345498e-14,1.38786444639094e-13
-130.55990559905598,8.319032732122498e-14,1.649872062889923e-13
-130.39990399904,9.57381926568227e-14,1.9602441867311167e-13
-130.239902399024,1.1014564461909561e-13,2.327698720892576e-13
-130.079900799008,1.2668392497399338e-13,2.762485764826268e-13
-129.919899198992,1.4566334897482035e-13,3.2766497208632413e-13
-129.75989759897598,1.674388998374964e-13,3.8843349535771623e-13
-129.59989599896,1.924166282247872e-13,4.60214201482723e-13
