x,sum,gauss
-140.0,1.2271569674117837e-06,1.4802650520243683e-08
-139.839998399984,1.270986921005398e-06,1.610082425414803e-08
-139.679996799968,1.316231786005135e-06,1.750864639375083e-08
-139.519995199952,1.3629318594077796e-06,1.903499961935737e-08
-139.359993599936,1.411128434254878e-06,2.0689453143198344e-08
-139.19999199992,1.4608638232435322e-06,2.2482312981135077e-08
-139.03999039990399,1.512181383236612e-06,2.44246756786113e-08
-138.879988799888,1.5651255407401708e-06,2.6528485710425462e-08
-138.719987199872,1.6197418184223889e-06,2.880659678654782e-08
-138.559985599856,1.6760768627543538e-06,3.127283730943538e-08
-138.39998399984,1.7341784728604403e-06,3.3942080242224324e-08
-138.239982399824,1.7940956306736723e-06,3.683031766175933e-08
-138.079980799808,1.8558785324995804e-06,3.995474028570414e-08
-137.919979199792,1.9195786221017214e-06,4.333382227901797e-08
-137.759977599776,1.9852486254314123e-06,4.6987411661838356e-08
-137.59997599976,2.0529425871355577e-06,5.093682665839334e-08
-137.439974399744,2.1227159089881915e-06,5.520495834493597e-08
-137.279972799728,2.194625390404008e-06,5.981637997389483e-08
-137.11997119971198,2.2687292712068725e-06,6.479746337153551e-08
-136.959969599696,2.3450872768409832e-06,7.017650282737387e-08
-136.79996799968,2.423760666230006e-06,7.598384691550525e-08
-136.639966399664,2.5048122825071225e-06,8.225203871083196e-08
-136.479964799648,2.588306606859537e-06,8.901596488700023e-08
-136.31996319963199,2.6743098157529302e-06,9.631301420771157e-08
-136.159961599616,2.762889841824725e-06,1.0418324594886799e-07
-135.9999599996,2.8541164387621328e-06,1.1266956881601668e-07
-135.839958399584,2.9480612505086183e-06,1.2181793094948356e-07
-135.679956799568,3.0447978851741143e-06,1.3167752163874755e-07
-135.519955199552,3.144401994058424e-06,1.4230098539788774e-07
-135.359953599536,3.2469513562337834e-06,1.5374464908526821e-07
-135.19995199951998,3.352525969173914e-06,1.660687627833688e-07
-135.039950399504,3.4612081459599723e-06,1.793377551883341e-07
-134.879948799488,3.573082619642953e-06,1.9362050429403487e-07
-134.719947199472,3.68823665539327e-06,2.0899062419157898e-07
-134.559945599456,3.8067601711258786e-06,2.255267688429151e-07
-134.39994399943998,3.928745867350926e-06,2.433129537259968e-07
-134.239942399424,4.054289367066348e-06,2.6243889628909973e-07
-134.079940799408,4.183489366582627e-06,2.830003761935178e-07
-133.919939199392,4.316447798247605e-06,3.050996163665093e-07
-133.759937599376,4.453270006125007e-06,3.2884568593069286e-07
-133.59993599935999,4.594064935772739e-06,3.5435492612154676e-07
-133.439934399344,4.7389453393653455e-06,3.8175140035146873e-07
-133.27993279932798,4.888027997513588e-06,4.1116736962722184e-07
-133.119931199312,5.041433959247763e-06,4.427437945769723e-07
-132.959929599296,5.199288801756862e-06,4.7663086539422323e-07
-132.79992799928,5.361722911607039e-06,5.129885610580332e-07
-132.639926399264,5.528871789305965e-06,5.519872392425128e-07
-132.47992479924798,5.700876379231681e-06,5.938082583836029e-07
-132.319923199232,5.877883427105675e-06,6.386446334269079e-07
-132.159921599216,6.06004586736404e-06,6.867017268382404e-07
-131.9999199992,6.247523242962255e-06,7.381979765166471e-07
-131.839918399184,6.4404821603441885e-06,7.933656623097272e-07
